custID,region,country,item,sold,price
1778,Asia,Taiwan,Cosmetics,9533,437.2
1779,Asia,Taiwan,Fruits,8476,9.33
1780,Europe,Bulgaria,Baby Food,5569,255.28
1781,Sub-Saharan Africa,Swaziland,Vegetables,7224,154.06
1782,Europe,Moldova ,Personal Care,6882,81.73
1783,Europe,Latvia,Personal Care,18,81.73
1784,Central America and the Caribbean,Saint Lucia,Office Supplies,9136,651.21
1785,Australia and Oceania,Fiji,Snacks,8772,152.58
1786,Europe,Kosovo,Clothes,494,109.28
1787,Asia,North Korea,Clothes,7900,109.28
1788,Europe,Denmark,Personal Care,1621,81.73
1789,North America,United States of America,Clothes,4317,109.28
1790,Europe,Latvia,Snacks,5680,152.58
1791,Europe,San Marino,Baby Food,7435,255.28
1792,Sub-Saharan Africa,Guinea,Snacks,8337,152.58
1793,Asia,Vietnam,Office Supplies,9170,651.21
1794,Sub-Saharan Africa,Sierra Leone,Baby Food,7754,255.28
1795,Asia,Nepal,Personal Care,3936,81.73
1796,Europe,Hungary,Fruits,4596,9.33
1797,Asia,Thailand,Beverages,8646,47.45
1798,Middle East and North Africa,Kuwait,Meat,2027,421.89
1799,Europe,Belgium,Household,2714,668.27
1800,North America,Canada,Cosmetics,5711,437.2
1801,Sub-Saharan Africa,Uganda,Personal Care,8055,81.73
1802,Sub-Saharan Africa,Madagascar,Personal Care,3813,81.73
1803,Europe,Spain,Office Supplies,9083,651.21
1804,Sub-Saharan Africa,Botswana,Clothes,6995,109.28
1805,Sub-Saharan Africa,Sudan,Personal Care,2711,81.73
1806,Asia,Maldives,Office Supplies,8423,651.21
1807,Asia,Philippines,Fruits,8354,9.33
1808,Middle East and North Africa,Jordan,Cosmetics,3760,437.2
1809,Europe,Portugal,Cosmetics,7926,437.2
1810,Europe,Monaco,Fruits,1170,9.33
1811,Europe,Ukraine,Cosmetics,5841,437.2
1812,Europe,Slovenia,Clothes,1318,109.28
1813,Asia,South Korea,Personal Care,9013,81.73
1814,Europe,Armenia,Vegetables,7367,154.06
1815,Asia,Vietnam,Meat,6855,421.89
1816,Australia and Oceania,Tonga,Personal Care,4982,81.73
1817,Asia,Laos,Beverages,1283,47.45
1818,Asia,China,Snacks,2326,152.58
1819,Europe,Kosovo,Office Supplies,6710,651.21
1820,Asia,Maldives,Baby Food,65,255.28
1821,Sub-Saharan Africa,Uganda,Meat,50,421.89
1822,Asia,Malaysia,Baby Food,1360,255.28
1823,Sub-Saharan Africa,Benin,Fruits,718,9.33
1824,Middle East and North Africa,Iran,Fruits,1878,9.33
1825,Australia and Oceania,Papua New Guinea,Personal Care,627,81.73
1826,Sub-Saharan Africa,Mauritius ,Baby Food,9782,255.28
1827,Europe,Iceland,Cereal,4191,205.7
1828,Sub-Saharan Africa,Burundi,Office Supplies,5735,651.21
1829,Sub-Saharan Africa,Burkina Faso,Fruits,8325,9.33
1830,Sub-Saharan Africa,Burundi,Cereal,2903,205.7
1831,Australia and Oceania,East Timor,Cosmetics,2442,437.2
1832,Asia,Bhutan,Clothes,6948,109.28
1833,Europe,Malta,Snacks,8457,152.58
1834,Asia,Laos,Personal Care,6036,81.73
1835,Sub-Saharan Africa,Democratic Republic of the Congo,Clothes,783,109.28
1836,Central America and the Caribbean,Antigua and Barbuda ,Meat,829,421.89
1837,Central America and the Caribbean,Honduras,Meat,6335,421.89
1838,Europe,Ireland,Meat,4493,421.89
1839,Middle East and North Africa,Egypt,Cereal,4527,205.7
1840,Sub-Saharan Africa,Cote d'Ivoire,Baby Food,2692,255.28
1841,Sub-Saharan Africa,Botswana,Meat,7273,421.89
1842,Asia,China,Cosmetics,3588,437.2
1843,Sub-Saharan Africa,Burkina Faso,Vegetables,8987,154.06
1844,Australia and Oceania,Kiribati,Fruits,7848,9.33
1845,Australia and Oceania,Tonga,Baby Food,6582,255.28
1846,Europe,Liechtenstein,Snacks,8633,152.58
1847,Central America and the Caribbean,Saint Vincent and the Grenadines,Household,9474,668.27
1848,Central America and the Caribbean,Dominican Republic,Personal Care,1609,81.73
1849,Australia and Oceania,Papua New Guinea,Vegetables,9576,154.06
1850,Australia and Oceania,East Timor,Clothes,4940,109.28
1851,Europe,Slovenia,Office Supplies,1301,651.21
1852,Asia,Nepal,Fruits,9290,9.33
1853,Asia,India,Personal Care,1566,81.73
1854,Asia,Bhutan,Baby Food,7822,255.28
1855,Central America and the Caribbean,Honduras,Clothes,9782,109.28
1856,Sub-Saharan Africa,Rwanda,Office Supplies,6201,651.21
1857,Central America and the Caribbean,Barbados,Baby Food,7865,255.28
1858,Asia,Japan,Snacks,2591,152.58
1859,Europe,Malta,Beverages,228,47.45
1860,Middle East and North Africa,United Arab Emirates,Vegetables,7655,154.06
1861,Australia and Oceania,Tuvalu,Snacks,3785,152.58
1862,Europe,Montenegro,Personal Care,4559,81.73
1863,Europe,Cyprus,Baby Food,7951,255.28
1864,Sub-Saharan Africa,Eritrea,Cosmetics,8966,437.2
1865,Sub-Saharan Africa,Comoros,Vegetables,4640,154.06
1866,Central America and the Caribbean,Guatemala,Vegetables,9040,154.06
1867,Sub-Saharan Africa,Comoros,Office Supplies,8265,651.21
1868,Sub-Saharan Africa,Central African Republic,Cosmetics,5445,437.2
1869,Asia,Thailand,Household,5741,668.27
1870,Australia and Oceania,Federated States of Micronesia,Office Supplies,1345,651.21
1871,Asia,Bhutan,Fruits,6482,9.33
1872,North America,Canada,Personal Care,2405,81.73
1873,Central America and the Caribbean,Saint Vincent and the Grenadines,Cereal,2401,205.7
1874,Sub-Saharan Africa,South Africa,Beverages,6788,47.45
1875,Central America and the Caribbean,Guatemala,Clothes,7914,109.28
1876,Central America and the Caribbean,Saint Vincent and the Grenadines,Personal Care,5159,81.73
1877,Sub-Saharan Africa,Burundi,Clothes,9933,109.28
1878,Sub-Saharan Africa,Liberia,Cosmetics,680,437.2
1879,Australia and Oceania,East Timor,Cosmetics,7874,437.2
1880,Europe,Portugal,Office Supplies,9018,651.21
1881,Central America and the Caribbean,Saint Kitts and Nevis ,Baby Food,3649,255.28
1882,Asia,Philippines,Office Supplies,8335,651.21
1883,Europe,Hungary,Clothes,1674,109.28
1884,Europe,Hungary,Fruits,9296,9.33
1885,Sub-Saharan Africa,Zimbabwe,Beverages,8862,47.45
1886,Middle East and North Africa,Libya,Clothes,5064,109.28
1887,Europe,Estonia,Personal Care,4627,81.73
1888,Sub-Saharan Africa,Lesotho,Office Supplies,1305,651.21
1889,Australia and Oceania,East Timor,Clothes,883,109.28
1890,Europe,Vatican City,Meat,6181,421.89
1891,Middle East and North Africa,Saudi Arabia,Baby Food,2045,255.28
1892,Asia,Singapore,Baby Food,357,255.28
1893,Asia,Malaysia,Clothes,5027,109.28
1894,Europe,Poland,Clothes,6997,109.28
1895,Europe,San Marino,Cosmetics,9242,437.2
1896,Sub-Saharan Africa,Ethiopia,Vegetables,1765,154.06
1897,Sub-Saharan Africa,The Gambia,Cosmetics,6604,437.2
1898,Europe,Lithuania,Beverages,2825,47.45
1899,Europe,Romania,Vegetables,1528,154.06
1900,Asia,Sri Lanka,Personal Care,842,81.73
1901,Europe,Latvia,Cosmetics,928,437.2
1902,Sub-Saharan Africa,Kenya,Cereal,8979,205.7
1903,Central America and the Caribbean,Guatemala,Clothes,4218,109.28
1904,Central America and the Caribbean,Grenada,Beverages,2900,47.45
1905,Europe,Kosovo,Baby Food,3311,255.28
1906,Australia and Oceania,Tuvalu,Office Supplies,769,651.21
1907,Europe,Bosnia and Herzegovina,Personal Care,2622,81.73
1908,Central America and the Caribbean,Nicaragua,Household,3251,668.27
1909,Middle East and North Africa,Afghanistan,Snacks,9065,152.58
1910,Europe,Montenegro,Vegetables,3509,154.06
1911,Australia and Oceania,Papua New Guinea,Baby Food,2055,255.28
1912,Central America and the Caribbean,El Salvador,Baby Food,7208,255.28
1913,Asia,Malaysia,Beverages,3504,47.45
1914,North America,Canada,Snacks,2511,152.58
1915,Asia,Bhutan,Vegetables,7828,154.06
1916,Sub-Saharan Africa,Zimbabwe,Cereal,83,205.7
1917,Central America and the Caribbean,Belize,Meat,1939,421.89
1918,Sub-Saharan Africa,Botswana,Vegetables,3088,154.06
1919,Sub-Saharan Africa,Mauritius ,Clothes,5253,109.28
1920,Australia and Oceania,Tonga,Cosmetics,7190,437.2
1921,Asia,North Korea,Snacks,9684,152.58
1922,Europe,Andorra,Beverages,552,47.45
1923,Sub-Saharan Africa,Mauritius ,Office Supplies,9644,651.21
1924,Middle East and North Africa,Oman,Meat,3840,421.89
1925,Sub-Saharan Africa,Zimbabwe,Baby Food,2050,255.28
1926,Sub-Saharan Africa,Equatorial Guinea,Snacks,216,152.58
1927,Europe,Liechtenstein,Household,6313,668.27
1928,Asia,Cambodia,Vegetables,5346,154.06
1929,Central America and the Caribbean,Costa Rica,Fruits,4350,9.33
1930,Europe,Russia,Fruits,7392,9.33
1931,Australia and Oceania,Tonga,Personal Care,572,81.73
1932,Sub-Saharan Africa,Lesotho,Clothes,7020,109.28
1933,Europe,Monaco,Beverages,1896,47.45
1934,Sub-Saharan Africa,Sudan,Meat,7393,421.89
1935,Australia and Oceania,Samoa ,Meat,7735,421.89
1936,Australia and Oceania,Kiribati,Cereal,4175,205.7
1937,Sub-Saharan Africa,Togo,Cosmetics,2,437.2
1938,Europe,Iceland,Clothes,5531,109.28
1939,Sub-Saharan Africa,Guinea,Personal Care,3112,81.73
1940,Sub-Saharan Africa,South Africa,Personal Care,2124,81.73
1941,Europe,Iceland,Cosmetics,3979,437.2
1942,Europe,Georgia,Fruits,7119,9.33
1943,Sub-Saharan Africa,Kenya,Cereal,2017,205.7
1944,Asia,Bangladesh,Vegetables,6179,154.06
1945,Europe,Albania,Fruits,9140,9.33
1946,Middle East and North Africa,Qatar,Cosmetics,7469,437.2
1947,Europe,Lithuania,Cosmetics,9763,437.2
1948,Sub-Saharan Africa,Cote d'Ivoire,Household,1652,668.27
1949,Australia and Oceania,Tuvalu,Office Supplies,798,651.21
1950,Europe,Lithuania,Household,1893,668.27
1951,Asia,Laos,Cosmetics,1661,437.2
1952,Europe,Poland,Clothes,3856,109.28
1953,Australia and Oceania,Marshall Islands,Cosmetics,4265,437.2
1954,Europe,Belarus,Cereal,5705,205.7
1955,Middle East and North Africa,Azerbaijan,Cereal,3025,205.7
1956,Central America and the Caribbean,El Salvador,Snacks,8104,152.58
1957,Europe,Vatican City,Meat,4854,421.89
1958,Europe,Austria,Personal Care,4217,81.73
1959,Asia,Nepal,Office Supplies,9166,651.21
1960,Central America and the Caribbean,Antigua and Barbuda ,Cereal,9707,205.7
1961,Middle East and North Africa,Azerbaijan,Household,7876,668.27
1962,Sub-Saharan Africa,Mali,Office Supplies,2740,651.21
1963,Europe,Albania,Cereal,5398,205.7
1964,Sub-Saharan Africa,Djibouti,Clothes,3979,109.28
1965,Middle East and North Africa,Somalia,Baby Food,8646,255.28
1966,Middle East and North Africa,Tunisia ,Snacks,6589,152.58
1967,Asia,Singapore,Personal Care,7033,81.73
1968,North America,Greenland,Cereal,6232,205.7
1969,Middle East and North Africa,Iran,Household,2474,668.27
1970,Asia,China,Beverages,1074,47.45
1971,Australia and Oceania,Vanuatu,Baby Food,9383,255.28
1972,Europe,Ireland,Fruits,1779,9.33
1973,Europe,Hungary,Snacks,4674,152.58
1974,North America,Greenland,Beverages,1510,47.45
1975,Europe,Georgia,Meat,7761,421.89
1976,Sub-Saharan Africa,Benin,Meat,5931,421.89
1977,Middle East and North Africa,Saudi Arabia,Clothes,558,109.28
1978,Middle East and North Africa,Kuwait,Cosmetics,3207,437.2
1979,Central America and the Caribbean,Cuba,Office Supplies,7479,651.21
1980,Sub-Saharan Africa,Malawi,Cereal,4002,205.7
1981,Middle East and North Africa,Iran,Household,5438,668.27
1982,Europe,Lithuania,Snacks,1480,152.58
1983,Asia,Mongolia,Snacks,3850,152.58
1984,Middle East and North Africa,Jordan,Cereal,1304,205.7
1985,Central America and the Caribbean,El Salvador,Clothes,4628,109.28
1986,Central America and the Caribbean,Costa Rica,Cosmetics,1639,437.2
1987,Europe,Albania,Cereal,2186,205.7
1988,Middle East and North Africa,Saudi Arabia,Beverages,3149,47.45
1989,Sub-Saharan Africa,Uganda,Fruits,3439,9.33
1990,Asia,Singapore,Fruits,8998,9.33
1991,North America,United States of America,Office Supplies,7800,651.21
1992,Europe,Georgia,Household,4850,668.27
1993,Europe,Sweden,Office Supplies,7184,651.21
1994,Europe,Liechtenstein,Office Supplies,8870,651.21
1995,Europe,Czech Republic,Beverages,6005,47.45
1996,Australia and Oceania,Kiribati,Personal Care,1720,81.73
1997,Sub-Saharan Africa,Mali,Office Supplies,1176,651.21
1998,Sub-Saharan Africa,Sudan,Snacks,6566,152.58
1999,Asia,Bangladesh,Beverages,2112,47.45
2000,Europe,Lithuania,Snacks,9071,152.58
2001,Middle East and North Africa,Morocco,Meat,727,421.89
2002,Australia and Oceania,Kiribati,Snacks,7399,152.58
2003,Australia and Oceania,Tuvalu,Personal Care,1435,81.73
2004,Middle East and North Africa,Azerbaijan,Clothes,2215,109.28
2005,Asia,Turkmenistan,Snacks,1150,152.58
2006,Australia and Oceania,Tonga,Meat,6682,421.89
2007,Sub-Saharan Africa,Cameroon,Cosmetics,9285,437.2
2008,Central America and the Caribbean,Grenada,Meat,6465,421.89
2009,Australia and Oceania,Papua New Guinea,Household,7756,668.27
2010,Europe,Moldova ,Cereal,9727,205.7
2011,Europe,Ukraine,Snacks,976,152.58
2012,Asia,Vietnam,Fruits,7133,9.33
2013,Asia,Thailand,Cosmetics,5860,437.2
2014,Sub-Saharan Africa,Botswana,Snacks,1847,152.58
2015,Sub-Saharan Africa,Seychelles ,Snacks,1820,152.58
2016,Middle East and North Africa,Israel,Fruits,9533,9.33
2017,Asia,Cambodia,Clothes,772,109.28
2018,Asia,Tajikistan,Beverages,8354,47.45
2019,Middle East and North Africa,Afghanistan,Office Supplies,7129,651.21
2020,Asia,Vietnam,Snacks,8976,152.58
2021,Asia,Kazakhstan,Office Supplies,7806,651.21
2022,Middle East and North Africa,Israel,Household,4561,668.27
2023,Sub-Saharan Africa,Guinea,Clothes,2216,109.28
2024,Europe,Macedonia,Baby Food,775,255.28
2025,Central America and the Caribbean,Honduras,Office Supplies,2274,651.21
2026,Middle East and North Africa,Yemen,Cosmetics,5780,437.2
2027,Asia,Vietnam,Cereal,2393,205.7
2028,Europe,Luxembourg,Cosmetics,242,437.2
2029,Asia,Vietnam,Cereal,9488,205.7
2030,Sub-Saharan Africa,Guinea-Bissau,Clothes,7324,109.28
2031,Sub-Saharan Africa,Benin,Personal Care,2973,81.73
2032,North America,Greenland,Office Supplies,2690,651.21
2033,Asia,Cambodia,Personal Care,4762,81.73
2034,Asia,Tajikistan,Meat,4505,421.89
2035,Sub-Saharan Africa,Ethiopia,Personal Care,9268,81.73
2036,Middle East and North Africa,Kuwait,Cereal,3432,205.7
2037,Central America and the Caribbean,Trinidad and Tobago,Cereal,3407,205.7
2038,Sub-Saharan Africa,Central African Republic,Clothes,2636,109.28
2039,Sub-Saharan Africa,Madagascar,Cosmetics,6592,437.2
2040,Sub-Saharan Africa,Malawi,Fruits,7780,9.33
2041,Europe,Portugal,Snacks,736,152.58
2042,Australia and Oceania,East Timor,Clothes,7028,109.28
2043,Middle East and North Africa,Morocco,Personal Care,255,81.73
2044,Sub-Saharan Africa,Ethiopia,Fruits,1046,9.33
2045,Sub-Saharan Africa,Rwanda,Baby Food,2062,255.28
2046,Middle East and North Africa,Lebanon,Personal Care,2996,81.73
2047,Europe,Lithuania,Cosmetics,5571,437.2
2048,Europe,Poland,Fruits,8543,9.33
2049,Middle East and North Africa,Libya,Beverages,2697,47.45
2050,Australia and Oceania,Fiji,Personal Care,5851,81.73
2051,Sub-Saharan Africa,Liberia,Baby Food,7853,255.28
2052,Europe,Croatia,Meat,5584,421.89
2053,Australia and Oceania,New Zealand,Clothes,7954,109.28
2054,North America,Canada,Snacks,905,152.58
2055,Sub-Saharan Africa,The Gambia,Office Supplies,2413,651.21
2056,Sub-Saharan Africa,Ethiopia,Cosmetics,7480,437.2
2057,Europe,Spain,Clothes,3144,109.28
2058,Europe,Latvia,Clothes,3472,109.28
2059,Sub-Saharan Africa,Cote d'Ivoire,Meat,4562,421.89
2060,Middle East and North Africa,Algeria,Personal Care,9545,81.73
2061,Middle East and North Africa,Somalia,Cereal,3581,205.7
2062,Australia and Oceania,Marshall Islands,Office Supplies,8863,651.21
2063,Asia,Nepal,Personal Care,9615,81.73
2064,Australia and Oceania,Kiribati,Clothes,7091,109.28
2065,Central America and the Caribbean,Dominica,Beverages,4578,47.45
2066,Central America and the Caribbean,Barbados,Baby Food,2392,255.28
2067,Europe,Albania,Snacks,2883,152.58
2068,Europe,Sweden,Cosmetics,5430,437.2
2069,Australia and Oceania,Federated States of Micronesia,Personal Care,1445,81.73
2070,Sub-Saharan Africa,Burkina Faso,Beverages,9370,47.45
2071,Sub-Saharan Africa,Benin,Office Supplies,9679,651.21
2072,Middle East and North Africa,Yemen,Snacks,9876,152.58
2073,Sub-Saharan Africa,Cote d'Ivoire,Fruits,9497,9.33
2074,Sub-Saharan Africa,Cameroon,Cosmetics,5111,437.2
2075,Sub-Saharan Africa,Burkina Faso,Household,5315,668.27
2076,Central America and the Caribbean,Jamaica,Baby Food,5740,255.28
2077,Europe,Czech Republic,Cosmetics,4046,437.2
2078,Australia and Oceania,Vanuatu,Cosmetics,4926,437.2
2079,Sub-Saharan Africa,Democratic Republic of the Congo,Clothes,5104,109.28
2080,Australia and Oceania,Tonga,Baby Food,8334,255.28
2081,Middle East and North Africa,Azerbaijan,Meat,403,421.89
2082,Asia,Brunei,Baby Food,4129,255.28
2083,Middle East and North Africa,Kuwait,Beverages,4358,47.45
2084,Sub-Saharan Africa,The Gambia,Baby Food,2973,255.28
2085,Central America and the Caribbean,Nicaragua,Meat,3883,421.89
2086,Asia,Vietnam,Snacks,8031,152.58
2087,Europe,Switzerland,Vegetables,8390,154.06
2088,Europe,France,Cosmetics,4967,437.2
2089,Asia,Vietnam,Vegetables,9796,154.06
2090,Sub-Saharan Africa,Liberia,Cereal,1945,205.7
2091,Asia,Malaysia,Fruits,2513,9.33
2092,Middle East and North Africa,Azerbaijan,Clothes,9629,109.28
2093,Asia,Singapore,Vegetables,3456,154.06
2094,Europe,Hungary,Snacks,1184,152.58
2095,Europe,Austria,Snacks,2038,152.58
2096,Central America and the Caribbean,Grenada,Beverages,2273,47.45
2097,Australia and Oceania,East Timor,Personal Care,175,81.73
2098,Europe,Andorra,Vegetables,1060,154.06
2099,Central America and the Caribbean,Barbados,Vegetables,2279,154.06
2100,Asia,Maldives,Baby Food,8210,255.28
2101,Asia,Bangladesh,Office Supplies,5265,651.21
2102,Australia and Oceania,Australia,Snacks,6886,152.58
2103,Europe,Belgium,Baby Food,8547,255.28
2104,Australia and Oceania,Vanuatu,Cosmetics,2753,437.2
2105,Sub-Saharan Africa,Gabon,Baby Food,4040,255.28
2106,Sub-Saharan Africa,Republic of the Congo,Office Supplies,3975,651.21
2107,Sub-Saharan Africa,Zambia,Cereal,6156,205.7
2108,Sub-Saharan Africa,The Gambia,Personal Care,1215,81.73
2109,Central America and the Caribbean,Costa Rica,Personal Care,1811,81.73
2110,Asia,South Korea,Meat,7637,421.89
2111,Sub-Saharan Africa,Madagascar,Household,418,668.27
2112,Sub-Saharan Africa,Kenya,Personal Care,8907,81.73
2113,Sub-Saharan Africa,South Sudan,Vegetables,3891,154.06
2114,Europe,Germany,Cosmetics,3188,437.2
2115,Europe,Hungary,Cereal,6645,205.7
2116,Europe,Portugal,Fruits,1143,9.33
2117,Asia,Malaysia,Meat,5593,421.89
2118,Asia,Cambodia,Household,5937,668.27
2119,Asia,India,Personal Care,150,81.73
2120,Middle East and North Africa,Libya,Beverages,3235,47.45
2121,Central America and the Caribbean,Antigua and Barbuda ,Fruits,2229,9.33
2122,Europe,Norway,Fruits,1199,9.33
2123,Middle East and North Africa,Israel,Fruits,6245,9.33
2124,Europe,Moldova ,Clothes,495,109.28
2125,Sub-Saharan Africa,Equatorial Guinea,Beverages,9111,47.45
2126,Asia,Kyrgyzstan,Cereal,4286,205.7
2127,Middle East and North Africa,Tunisia ,Vegetables,243,154.06
2128,Europe,Vatican City,Beverages,8236,47.45
2129,Asia,China,Personal Care,1553,81.73
2130,Middle East and North Africa,Turkey,Office Supplies,510,651.21
2131,Central America and the Caribbean,Honduras,Cosmetics,7456,437.2
2132,Sub-Saharan Africa,Zimbabwe,Clothes,1771,109.28
2133,Sub-Saharan Africa,Namibia,Personal Care,4866,81.73
2134,Europe,Monaco,Meat,5184,421.89
2135,Sub-Saharan Africa,Chad,Beverages,3197,47.45
2136,Australia and Oceania,Tuvalu,Vegetables,6412,154.06
2137,North America,United States of America,Cereal,4363,205.7
2138,Asia,Bhutan,Meat,3619,421.89
2139,Sub-Saharan Africa,Zambia,Clothes,2779,109.28
2140,Middle East and North Africa,Bahrain,Baby Food,7471,255.28
2141,Central America and the Caribbean,Dominican Republic,Fruits,5357,9.33
2142,Europe,Italy,Household,1130,668.27
2143,Central America and the Caribbean,Saint Kitts and Nevis ,Beverages,1513,47.45
2144,Sub-Saharan Africa,Rwanda,Beverages,261,47.45
2145,Europe,Greece,Office Supplies,3160,651.21
2146,Australia and Oceania,Papua New Guinea,Cosmetics,3028,437.2
2147,Europe,Bulgaria,Personal Care,4713,81.73
2148,Europe,Monaco,Vegetables,94,154.06
2149,Europe,Albania,Clothes,3085,109.28
2150,Middle East and North Africa,Bahrain,Fruits,4625,9.33
2151,Europe,Croatia,Cereal,7690,205.7
2152,Europe,Estonia,Meat,2284,421.89
2153,Sub-Saharan Africa,Djibouti,Office Supplies,443,651.21
2154,Europe,Ireland,Cosmetics,1235,437.2
2155,Asia,Laos,Meat,5758,421.89
2156,Australia and Oceania,Palau,Meat,2142,421.89
